x,y,z,Time,x-velocity,y-velocity,z-velocity,Color
0.1034488454,0.07457124345465,0.11224336468589,0.0,-0.0094239303357646,4.77400181541648e-14,1.1237607395742088e-11,0.0094239303357646
0.1034017770109967,0.0745712443273653,0.1122435332584379,0.005,-0.0094059883993352,3.0545032879148765e-07,5.9000383355806535e-05,0.0094041981092304
0.1033548061832863,0.0745712468954344,0.1122440293032454,0.01,-0.0093852983991282,6.697364406652268e-07,0.0001293653951061142,0.0093854378570023
0.1033079320255037,0.0745712511885566,0.1122448585570135,0.015,-0.009366981424583,1.0002904659553285e-06,0.00019321477252556756,0.0093676570931849
0.1032611510494485,0.0745712571847821,0.1122460167799294,0.02,-0.0093481055508788,1.348461057702615e-06,0.00026046694114844444,0.0093508480724525
0.1032144612558056,0.074571264890626,0.1122475052304602,0.025,-0.0093303486118384,1.6856995804790666e-06,0.0003256074799242922,0.0093350112872304
0.1031678597773409,0.0745712742963301,0.1122493220236964,0.03,-0.0093127560037835,2.0277217565466368e-06,0.0003916720227526268,0.0093201423405642
0.1031213443238425,0.0745712854024948,0.1122514672756243,0.035,-0.0092958417215936,2.3663663212890936e-06,0.0004570841577090719,0.0093075436363108
0.1030749051696676,0.0745713123514583,0.11225393047025,0.04,-0.0092818226700232,7.657362467720709e-06,0.0005193050006906055,0.009294919333411
0.1030285434424309,0.0745713455808593,0.1122567173909751,0.045,-0.009265237530306,5.887268505420284e-06,0.0005859435032893029,0.0092832429816151
0.1029822590672693,0.0745713811785473,0.112259830322076,0.05,-0.0092506031588401,8.04373942300825e-06,0.0006500682578557406,0.0092725165234392
0.1029356485370477,0.074571423548937,0.1122626370498568,0.055,-0.0093757332084317,8.796831833256949e-06,0.0004948035298578381,0.0093402012936869
0.1028890563420214,0.074571477528756,0.1122656071155707,0.06,-0.0092754683528717,1.2295312796248487e-05,0.0006684203525070574,0.0093241923586365
0.1028426061332763,0.0745715445457461,0.1122689239082729,0.065,-0.0093009717961347,1.423446193454873e-05,0.0006595621813804163,0.0093090171126033
0.1027962263434036,0.0745716236256249,0.1122724867668238,0.07,-0.0092571976083548,1.7002111109568863e-05,0.0007523288567747996,0.0092945282902445
0.1027499538348016,0.0745717151269179,0.1122763528627864,0.075,-0.009252479804418,1.927386924286118e-05,0.0007888869443199113,0.0092808144948235
0.102703765244906,0.0745718186693121,0.1122804917031174,0.08,-0.0092266466101458,2.178443602114033e-05,0.0008569289076380936,0.0092678332496146
0.1026576706613452,0.0745719342827077,0.1122849215205437,0.085,-0.0092131192886494,2.412636145944496e-05,0.000907739418451628,0.0092556148916444
0.102611661592787,0.0745720617699445,0.1122896335009436,0.09,-0.0091933345288972,2.6525761786419343e-05,0.0009683885761418112,0.0092441492781067
0.1025657398664976,0.074572201060196,0.1122946338793207,0.095,-0.0091776033046017,2.8857266685469303e-05,0.0010238409999009,0.0092334487286925
0.1025199015776262,0.0745723520129353,0.1122999205522355,0.1,-0.0091601986265589,3.1190508741237964e-05,0.0010824547702454,0.0092235130499891
0.1024741460048812,0.074572514526738,0.1123054960725424,0.105,-0.0091443014908148,3.3486949374892066e-05,0.001139591029716,0.0092143489647769
0.1024284706582409,0.0745726884789163,0.1123113604299731,0.11,-0.0091281452059994,3.57680503539546e-05,0.0011978318284788,0.0092059593136172
0.1023828740291552,0.0745728737589716,0.1123175150620152,0.115,-0.0091127112754816,3.802198160549768e-05,0.0012557473433921,0.0091983490493473
0.1023373540623105,0.0745730702499662,0.1123239606243164,0.12,-0.0090974549390046,4.025536190539e-05,0.0013141362978665,0.0091915219010999
0.1022919090049136,0.0745732778389046,0.1123306982303348,0.125,-0.0090826788846841,4.2464607017825184e-05,0.0013725598830255,0.0091854822245155
0.1022465369353963,0.074573496411048,0.1123377287647951,0.13,-0.009068215167525,4.4651794917754136e-05,0.0014312671488584,0.0091802339728875
0.1022012360247879,0.0745737258529854,0.1123450532625843,0.135,-0.0090541573373006,4.681583191377645e-05,0.0014901238645763,0.0091757812612603
0.1021560043904631,0.0745739660508472,0.1123526726976073,0.14,-0.0090404540107055,4.895737770525247e-05,0.0015492093596057,0.0091721280481063
0.1021108401768941,0.0745742168912965,0.1123605881014818,0.145,-0.0090271342411389,5.107612397453109e-05,0.001608484336382,0.0091692783098914
0.1020657415124305,0.0745744782611014,0.112368800498655,0.15,-0.0090141818813768,5.3172338745199634e-05,0.0016679757583534,0.0091672359421399
0.1020207065322157,0.0745747500473067,0.1123773109425998,0.155,-0.0090016066641544,5.524591780019395e-05,0.0017276735619115,0.0090964818156644
0.1019760611869862,0.0745746511805911,0.1123861205966221,0.16,-0.0088746658322141,-7.603778883859291e-05,0.0017876237363686,0.0090908951478598
0.1019315674172325,0.0745744752507037,0.1123952526902879,0.165,-0.0089168200396169,-4.547118936791089e-06,0.0018555149807793,0.0090378863936818
0.1018874452389279,0.0745743557263493,0.1124047718174972,0.17,-0.0087551473768977,-3.842318483820259e-05,0.0019400582876557,0.0090024385519747
0.1018435850708212,0.0745741508786462,0.1124147354546845,0.175,-0.0087846983046703,-4.287930746106576e-05,0.0020322292998217,0.0089792749574913
0.1018000017483376,0.0745739782564127,0.1124251199096278,0.18,-0.0086656391407668,-2.8258301163792156e-05,0.002110387255291,0.0089348507968193
0.1017567720222067,0.0745738485947265,0.112435916943944,0.185,-0.0086311747902332,-2.4187864282240107e-05,0.0021961715691947,0.0088927531377101
0.1017138430740653,0.0745737561694835,0.1124471303110811,0.19,-0.0085517507568195,-1.4207936835330728e-05,0.0022775498210902,0.0088529129233597
0.1016712341548597,0.0745737044061525,0.1124587571651547,0.195,-0.0084993086543174,-7.4612132122112465e-06,0.0023612365599289,0.0088153536116946
0.1016289245898028,0.074573691653763,0.1124707984191841,0.2,-0.0084338662791949,1.1325735863953275e-06,0.0024435114903507,0.0087800475950232
